X,Baseline,Min,Max
2.508535329048691143e-01,7.558815479278564453e-01,4.590968191623687744e-01,7.647781968116760254e-01
2.438947069305820448e-01,7.653774023056030273e-01,4.716082811355590820e-01,7.741425633430480957e-01
2.370638124791485390e-01,7.750253677368164062e-01,4.847154915332794189e-01,7.836469411849975586e-01
2.303408943850310531e-01,7.847951054573059082e-01,4.983890354633331299e-01,7.932677268981933594e-01
2.237561462483729502e-01,7.947149872779846191e-01,5.127087831497192383e-01,8.030267953872680664e-01
2.172815427999266746e-01,8.047465682029724121e-01,5.276590585708618164e-01,8.128893971443176270e-01
2.109541250005592672e-01,8.149167895317077637e-01,5.433605909347534180e-01,8.228756785392761230e-01
2.047375366254760576e-01,8.252139687538146973e-01,5.583918094635009766e-01,8.329733610153198242e-01
1.986758616351455287e-01,8.356070518493652344e-01,5.735293626785278320e-01,8.431501984596252441e-01
1.927241030876693795e-01,8.459942340850830078e-01,5.890465378761291504e-01,8.533131480216979980e-01
1.869334205495971901e-01,8.563546538352966309e-01,6.049088239669799805e-01,8.634396195411682129e-01
1.812504372137641317e-01,8.666212558746337891e-01,6.210234165191650391e-01,8.734606504440307617e-01
1.757334045560406954e-01,8.767785429954528809e-01,6.373504400253295898e-01,8.833672404289245605e-01
1.703208267558325162e-01,8.867666721343994141e-01,6.538351774215698242e-01,8.930954933166503906e-01
1.650778352562134177e-01,8.965912461280822754e-01,6.704483032226562500e-01,9.026483297348022461e-01
1.599352391073948776e-01,9.062322378158569336e-01,6.870765089988708496e-01,9.120131134986877441e-01
1.549646421386585149e-01,9.156383872032165527e-01,7.036208510398864746e-01,9.211446046829223633e-01
1.500900712524514125e-01,9.248775243759155273e-01,7.202993035316467285e-01,9.301079511642456055e-01
1.453895211480639438e-01,9.339113235473632812e-01,7.373391389846801758e-01,9.388502836227416992e-01
1.407806930708937199e-01,9.428451061248779297e-01,7.547593712806701660e-01,9.474839568138122559e-01
1.363469047280317925e-01,9.514710903167724609e-01,7.726687192916870117e-01,9.557902812957763672e-01
1.320000534115004509e-01,9.599605202674865723e-01,7.909521460533142090e-01,9.639458060264587402e-01
1.278281440098384680e-01,9.680221080780029297e-01,8.096615076065063477e-01,9.716625213623046875e-01
1.237380442655842960e-01,9.757215380668640137e-01,8.286082148551940918e-01,9.789934754371643066e-01
1.198217370577922686e-01,9.829069972038269043e-01,8.478922843933105469e-01,9.858019948005676270e-01
1.159818675898879464e-01,9.894388318061828613e-01,8.673328757286071777e-01,9.919406771659851074e-01
1.123128397720386945e-01,9.951020479202270508e-01,8.861422538757324219e-01,9.972051978111267090e-01
1.087125708681227626e-01,9.999390840530395508e-01,9.040530323982238770e-01,1.001639604568481445e+00
1.052775923611037751e-01,1.003644108772277832e+00,9.209787845611572266e-01,1.004910826683044434e+00
1.019036613355841087e-01,1.006682276725769043e+00,9.369088411331176758e-01,1.015008091926574707e+00
9.869092044214711201e-02,1.008109331130981445e+00,9.519717097282409668e-01,1.030427932739257812e+00
9.553457245524132890e-02,1.008481144905090332e+00,9.660953283309936523e-01,1.043556451797485352e+00
9.253631698485276225e-02,1.007422208786010742e+00,9.790003895759582520e-01,1.052547097206115723e+00
8.959000363652502852e-02,1.005758643150329590e+00,9.908364415168762207e-01,1.057610392570495605e+00
8.679769884314005035e-02,1.001811027526855469e+00,9.998881220817565918e-01,1.055644035339355469e+00
8.405213543831388523e-02,9.966996312141418457e-01,9.943406581878662109e-01,1.050279617309570312e+00
8.145499672879275010e-02,9.876483678817749023e-01,9.850478172302246094e-01,1.034409403800964355e+00
7.889916227735105370e-02,9.758766293525695801e-01,9.729771614074707031e-01,1.015531063079833984e+00
7.648613605509702040e-02,9.611857533454895020e-01,9.580213427543640137e-01,1.008658766746520996e+00
7.410988994187285572e-02,9.419698715209960938e-01,9.336676001548767090e-01,9.958333969116210938e-01
7.187112089841579676e-02,9.195199608802795410e-01,8.745071291923522949e-01,9.688346385955810547e-01
6.966498278945489064e-02,8.911305069923400879e-01,7.992019653320312500e-01,9.314492344856262207e-01
6.759064007118441297e-02,8.569340705871582031e-01,7.108582854270935059e-01,8.823828101158142090e-01
6.554456309494878508e-02,8.150856494903564453e-01,6.069406270980834961e-01,8.302823901176452637e-01
6.362389879101475187e-02,7.631022930145263672e-01,4.872805178165435791e-01,7.776880860328674316e-01
6.172723285609314076e-02,6.980951428413391113e-01,3.472746014595031738e-01,7.112808823585510254e-01
5.994973137681280234e-02,6.128001809120178223e-01,1.793593019247055054e-01,6.277658343315124512e-01
5.819285349590250928e-02,4.987807273864746094e-01,-3.169105201959609985e-02,5.179732441902160645e-01
5.655142293195494774e-02,3.378305137157440186e-01,-3.087856173515319824e-01,3.631606698036193848e-01
5.493197728690224491e-02,1.024604290723800659e-01,-7.032935619354248047e-01,1.363321840763092041e-01
5.344229727918261424e-02,-2.782514691352844238e-01,-1.231129050254821777e+00,-2.318433672189712524e-01
5.203359546364005883e-02,-6.981185674667358398e-01,-1.786985278129577637e+00,-6.414172649383544922e-01
5.080515449495753844e-02,-1.042830944061279297e+00,-2.161623239517211914e+00,-9.770486354827880859e-01
4.966826844528415136e-02,-1.375599622726440430e+00,-2.233317136764526367e+00,-1.301780462265014648e+00
4.868122547277996953e-02,-1.680552959442138672e+00,-2.323863744735717773e+00,-1.599945068359375000e+00
4.777376676544840134e-02,-1.991780161857604980e+00,-2.353004217147827148e+00,-1.905351281166076660e+00
4.700054485897005307e-02,-2.324489116668701172e+00,-2.443616867065429688e+00,-2.037326335906982422e+00
4.630349168892240741e-02,-2.627955675125122070e+00,-2.748755216598510742e+00,-2.089607477188110352e+00
4.572484894967444174e-02,-2.958101272583007812e+00,-3.074204683303833008e+00,-2.143364191055297852e+00
4.521778558484834676e-02,-3.237802267074584961e+00,-3.342739105224609375e+00,-2.075942516326904297e+00
4.481265007536573003e-02,-3.541211605072021484e+00,-3.627894163131713867e+00,-1.838661551475524902e+00
4.447325738045005555e-02,-3.780343770980834961e+00,-3.843183040618896484e+00,-1.598125338554382324e+00
4.421894721833569131e-02,-4.041505336761474609e+00,-4.073171615600585938e+00,-1.441378951072692871e+00
4.402470226752158017e-02,-4.224048137664794922e+00,-4.235343456268310547e+00,-1.350641846656799316e+00
4.390039006390769605e-02,-4.407625198364257812e+00,-4.425076484680175781e+00,-1.317908287048339844e+00
4.382532587197468521e-02,-4.553722858428955078e+00,-4.571718692779541016e+00,-1.263581514358520508e+00
4.384625515609131413e-02,-4.445165157318115234e+00,-4.469216346740722656e+00,-1.256150007247924805e+00
4.389317588028813361e-02,-4.435209274291992188e+00,-4.464758396148681641e+00,-1.210020065307617188e+00
4.396528511000409589e-02,-4.426868438720703125e+00,-4.461991310119628906e+00,-1.158652544021606445e+00
4.406179621391797391e-02,-4.427638530731201172e+00,-4.468591690063476562e+00,-1.122702717781066895e+00
4.418193886394834735e-02,-4.429663181304931641e+00,-4.472600460052490234e+00,-1.100266456604003906e+00
4.432497126268349075e-02,-4.427051544189453125e+00,-4.473957538604736328e+00,-1.086931824684143066e+00
4.449018829500127337e-02,-4.410917282104492188e+00,-4.462622642517089844e+00,-1.071420550346374512e+00
4.467691745225918498e-02,-4.360105037689208984e+00,-4.424321174621582031e+00,-1.053281664848327637e+00
4.488452698391427742e-02,-4.267293453216552734e+00,-4.340314865112304688e+00,-1.063627123832702637e+00
4.511242997333309718e-02,-4.172576904296875000e+00,-4.205214023590087891e+00,-1.069008588790893555e+00
